MORE:Ranker,MOGONET:Ranker,shap,lime,t_test,randomforest_feature_importance,xgb_feature_importance,rf_permutation_feature_importance,xgb_permutation_feature_importance,lasso,ridge,elasticnet,boruta,mannwhitneyu,svm_rfe,mean_rank,min_rank,median_rank,rra_rank,geom.mean_rank,stuart_rank,mra_rank,mean_weight,max_weight,median_weight,geom.mean_weight,ta_weight
hsa-miR-140-5p,cg20483374,hsa-miR-551b,MAP4K4,OR7A5,COL26A1,cg00745735,hsa-miR-220a,hsa-miR-127-3p,hsa-miR-192,cg17506742,hsa-miR-95,PREX1,LNCOC1,hsa-miR-584,NRIP2,cg15517609,hsa-miR-656,ARK2C,LDLRAP1,LDLRAP1,SLC43A3,MRAS,LINC00310,YBX2,cg08578641,MRAS
hsa-miR-99b,cg20664201,hsa-miR-361-3p,hsa-miR-146b-5p,DOCK5,cg19125606,cg27104271,hsa-miR-2117,hsa-miR-93,hsa-miR-577,A2ML1,FLT3LG,PRKCG,PRR13,hcmv-miR-UL70-3p,TMEM59L,RIPOR3,cg02010852,hsa-miR-1912,cg18988110,SMIM10L2A,cg13334277,cg00777121,METTL1,hsa-miR-329,cg24134767,cg00777121
cg04527918,cg20692569,hsa-miR-194,HMGN2,LINC02217,hsa-miR-93,hsa-miR-10b,hsa-miR-664,hsa-miR-221,hsa-miR-95,hsa-miR-331-3p,hsa-miR-455-3p,PRKX,COL26A1,hsa-miR-34c-5p,cg13043509,MYOT,RHOQ,hsa-miR-199a-5p,hsa-miR-329,cg13547644,FZD9,PIEZO2,RHOQ,cg03852570,cg05973262,PIEZO2
MXI1,cg20744464,hsa-miR-27a,S100A4,COL27A1,hsa-miR-133b,hsa-miR-379,hsa-miR-500_hsa-miR-501-5p,hsa-miR-1912,cg22672790,hsa-miR-450b-5p,hsa-miR-331-3p,PRR13,cg06690548,hsa-miR-539,hsa-miR-199a-5p,hsa-miR-656,PCYOX1L,MXI1,DOCK5,hsa-miR-199b-5p,METTL1,WSCD1,ZNF441,ICAM5,S100A4,WSCD1
MAP4K3-DT,cg20870559,hsa-miR-1305,kshv-miR-K12-2,LNCBRM,hsa-miR-425,hsa-miR-664,hsa-miR-106b,hsa-miR-23b,cg21062347,hsa-miR-95,ODC1,PRSS16,KCNJ16,hsv1-miR-H3,GAREM2,CEP83,hsa-miR-548j,hsa-miR-30e,cg06946880,MPV17L2,CEP83,C22orf46P,DOCK5,ebv-miR-BART2-5p,ANLN,cg05898524
cg09705062,cg21062347,hsa-miR-433,RPSAP69,NUMBL,cg16361890,cg05050341,hsa-miR-140-5p,hsa-miR-29b,hsa-miR-889,cg08241785,cg16970828,PTPRF,PNMA5,hsa-miR-154,hsa-let-7i,cg00095526,MCM7,cg05668853,ebv-miR-BART2-5p,MXI1,hsa-miR-199b-5p,cg05898524,DYNC1LI2,FLT3LG,cg02489552,cg10313673
SAMD4A,cg22224704,hsa-miR-34c-5p,cg23477967,LNCOC1,hsa-miR-30e,LINC02552,hsa-miR-522,hsa-miR-190b,hsa-miR-640,SLC6A12,SLC6A12,QDPR,TGFB1I1,hsa-miR-206,MAST3,cg17465304,SLC44A1,hsa-miR-24,MAST3,cg22545356,PIEZO2,cg10313673,CCKBR,TEAD2,hsa-miR-1912,CACNG3
hsa-miR-1246,cg21301148,LDLRAP1,hsa-miR-34a,DBI,FLT3LG,cg15517609,hsa-miR-1305,hsa-miR-15a,FLT3LG,hsa-miR-152,cg06946880,RASSF2,MRAS,hsa-miR-383,hsa-miR-149,hsa-miR-106a_hsa-miR-17,cg05668853,cg22545356,COL27A1,hsa-miR-484,cg13043509,CACNG3,WSCD1,MPV17L2,cg23159337,C22orf46P
hsa-miR-330-3p,cg21494776,ZBBX,cg14851685,cg01869233,SLC4A11,SYT5,hsa-miR-548a-3p,hsa-miR-452,cg27016307,cg22398616,hsa-miR-454,RBP4,NRXN3,hsa-let-7f,TIMELESS,MID1IP1,SYT5,INPP5D,hsa-miR-433,DOCK5,cg13547644,cg15780361,PLXNB1,cg05245515,LNCBRM,KIF5A
ZCCHC17,cg21663431,cg13633560,hsa-miR-153,LINC00310,hsa-miR-516a-3p,KIF13B,hsa-miR-874,hsa-miR-340,hsa-miR-582-5p,FLT3LG,hsa-miR-148b,RHOQ,NUMBL,hsa-miR-381,hsa-let-7e,LY86-AS1,kshv-miR-K12-4-5p,hsa-miR-199b-5p,cg01869233,hsa-miR-425,hsa-miR-484,KIF5A,ARK2C,hsa-miR-34b,hsa-miR-106a_hsa-miR-17,RPSAP69
hsa-miR-504,cg21671476,KCNJ16,cg16541031,DNAJC18,SLC25A18,hsa-miR-204,hsa-miR-193b,hsa-miR-1180,hsa-miR-1305,MEIS3,hsa-miR-220a,RIPOR3,HIGD1B,hsa-miR-651,hsa-miR-93,PRR13,hsa-miR-149,cg27104271,hsa-miR-525-5p,cg11052143,RHOQ,RPSAP69,ARHGEF37,cg02932167,cg00466249,WBP2
hsa-miR-1979,cg21838334,hsa-miR-204,RHOQ,FANCC,cg23349242,cg02008416,hsa-miR-485-3p,hsa-miR-2114,SASH1,hsa-miR-10b,cg16555388,RPL29,PCYOX1L,hsa-miR-106a_hsa-miR-17,PIEZO2,ATF7IP2,hsa-miR-10a,cg19884658,hsa-miR-199a-5p,cg15895197,cg00466249,WBP2,LY86-AS1,cg22545356,cg07193504,hsa-miR-142-3p
cg17465304,cg21960110,hsa-miR-152,cg22224704,SYT5,TGFBR3L,CNN3-DT,hsa-miR-633,hsa-miR-495,cg16555388,hsa-miR-452,PPDPF,RPSAP69,ICAM5,hsa-miR-1286,MXI1,hsa-miR-191,cg15895197,LDLRAP1,cg18182399,TMEM59L,hsa-let-7i,hsa-miR-142-3p,LDLRAP1,OR7A5,OR7A5,GAREM2
cg08727202,hsa-miR-146b-5p,METTL1,cg21671476,KIF13B,EMD,ebv-miR-BART8,hsa-miR-656,hsv1-miR-H8,hsa-miR-106b,CACNG3,hsa-miR-485-5p,RUSF1,AIF1L,hsa-miR-150,cg19884658,cg01612158,cg02347487,cg22224704,cg10313673,YBX2,DOCK5,GAREM2,PIEZO2,cg05898524,hsa-miR-452,hsa-miR-433
hsa-miR-522,hsa-miR-148a,cg19884658,ANLN,HMG20B,hsa-miR-98,cg11761535,hsa-miR-376a,hsa-miR-7,cg00204262,PCYOX1L,hsa-miR-452,S100A4,cg11052143,hsa-miR-199b-5p,hsa-miR-181c,cg09656934,hsa-miR-525-5p,hsa-miR-520e,CASC3,hsa-miR-99b,cg22224704,hsa-miR-433,TMCC3,S100A4,ASCL1,ASCL1
cg26143719,hsa-miR-148b,ERBIN,hsa-miR-2117,cg06690548,TMEM107,INPP5D,hsa-miR-125b,hsa-miR-551b,cg22224704,hsa-miR-324-5p,hsa-miR-192,SAMD4A,PHF19,hsa-let-7b,cg07193504,ARK2C,hsa-miR-452,cg05050341,cg13043509,ARK2C,CASC3,ASCL1,MRGPRF,hsa-miR-520e,YBX2,hsa-miR-520e
hsa-miR-584,hsa-miR-488,SCG3,PRSS16,MEIS3,cg12981137,hsa-miR-452,hsa-miR-424,hsa-miR-299-5p,cg08351331,METTL1,hsa-miR-582-5p,SASH1,CACNG3,hsa-miR-582-5p,hsa-miR-1266,cg15626350,hsa-miR-148b,hsa-miR-452,SMIM3,cg10313673,WSCD1,NRIP2,LINC01485,HSPB2,TEAD2,NRIP2
hsa-miR-221,hsa-miR-494,hsa-miR-590-5p,hsa-miR-199a-5p,LDLRAP1,ANKRD19P,TMEM59L,hsa-miR-140-3p,hsa-miR-219-5p,hsa-miR-633,LY86-AS1,cg15895197,SCG3,DNAJC18,hsa-miR-26a,hsa-miR-24,cg11052143,cg15780361,VSTM2L,PHYHIP,cg05382123,ICAM5,hsa-miR-520e,FANCC,hsa-miR-24,RPSAP69,cg15780361
cg25982743,hsa-miR-495,cg19954000,PHF19,cg16003238,cg16382322,hsa-miR-1305,hsa-miR-21,hsa-miR-195,CHRNA2,hsa-miR-544,cg22224704,SCN2B,CCKBR,hsa-miR-516a-3p,MCM7,hsa-miR-516a-3p,cg07412254,hsa-miR-329,cg11052143,hsa-miR-93,cg05050341,CDK18,CEP83,SCG3,MRAS,CDK18
SMTN,hsa-miR-496,hsa-miR-664,hsa-miR-216a,LINC00926,cg18343292,cg05668853,hsa-miR-29b,hsa-miR-485-3p,cg17398613,cg03852570,LY86-AS1,SCN3B,cg16003238,hsa-miR-153,cg02595219,GIPR,INPP5D,TMCC3,ARK2C,LINC01736,RIPOR3,SLC44A1,IP6K3,hsa-miR-106a_hsa-miR-17,hsa-let-7i,SLC44A1
hsa-miR-30e,hsa-miR-497,LINC01007,LNCOC1,ELP2,hsa-miR-33a,cg02347487,hsa-miR-1308,hsa-miR-145,cg00498305,hsa-miR-455-3p,hsa-miR-544,SEPTIN5,HPCA,hsa-miR-769-3p,cg23477967,cg23477967,hsa-miR-93,hsa-miR-633,NDE1,OR7A5,cg05898524,ARK2C,SCN2B,hsa-miR-484,LDLRAP1,ARK2C
PCYOX1L,hsa-miR-500_hsa-miR-501-5p,hsa-miR-98,cg00095526,ERFE,FANCC,cg16003238,hsa-miR-660,hsa-miR-633,hsa-miR-425,cg22672790,hsa-miR-873,SH2D5,NRIP2,hsa-miR-324-5p,hsa-miR-432,hsa-miR-504,MXI1,LINC01664,cg05668853,DOCK1,hsv1-miR-H8,HMGN2,cg15780361,SLC25A18,SLC4A11,HMGN2
cg05898524,hsa-miR-504,hsa-miR-1308,ZNF704,ZCCHC17,cg22398616,cg09705062,hsa-miR-873,hsa-miR-376a,hsa-miR-126,APLN,cg17253459,SLC25A18,WBP2,hsa-miR-139-5p,cg18988110,cg23159337,MAP4K4,hsa-miR-346,cg23159337,cg27104271,TRIP10,cg16970828,SAMD4A,PLEKHB1,hsa-miR-1266,cg16970828
hsa-miR-431,hsa-miR-514,MXI1,FLT3LG,PRR13,TCF15,cg26509022,hsa-let-7g,hsa-miR-424,hsa-miR-130b,cg24670715,PLEKHB1,SLC25A48,CHID1,hsa-miR-181c,cg00727590,hsa-miR-98,hsa-miR-24,cg23159337,hsa-miR-425,cg05050341,hsa-miR-548j,hsa-miR-99b,SLC30A3,hsa-miR-651,hsa-miR-504,hsa-miR-99b
CDK2AP1,hsa-miR-516a-3p,CHRNA2,IQGAP1,LINC02552,hsa-miR-1308,hsa-miR-135a,hsa-miR-33a,hsa-miR-33a,AQP6,cg00174500,cg15789095,SLC30A3,RPL29,hsa-miR-329,hsa-miR-329,hsa-miR-33a,TMEM59L,cg13547644,KANK2,cg19504245,hsa-miR-633,cg15789095,CLMN,hsa-miR-873,hsa-miR-656,cg15789095
cg09222115,hsa-miR-517c_hsa-miR-519a,hsa-miR-10b,hsa-miR-133b,LINC01485,OGA,hsa-miR-488,hsa-miR-1283,hsa-miR-1308,hsa-miR-149,kshv-miR-K12-2,cg17398613,SLC38A2,RUSF1,hsa-miR-452,RHOQ,cg18988110,hsa-miR-361-3p,hsa-miR-95,cg13547644,hsa-miR-199a-5p,GIPR,hsa-miR-149,TMEM107,cg17071957,cg05898524,hsa-miR-149
GIPR,hsa-miR-518e,CDH22,cg23349242,cg24670715,hsa-miR-34a,hsa-miR-525-5p,hsa-miR-152,hsa-miR-425,cg03003745,cg22534509,hsa-miR-142-3p,SLC43A3,ELP2,hsa-miR-125a-5p,hsa-miR-150,FAM107B,hcmv-miR-UL70-3p,hsa-miR-181c,kshv-miR-K12-2,cg01869233,GLI1,hsa-miR-127-3p,GPER1,hsa-miR-1266,SMIM10L2A,hsa-miR-127-3p
cg14435807,hsa-miR-520d-3p,cg13334277,cg11126134,RASSF2,cg05232889,cg18182399,hsa-miR-299-5p,hsa-miR-660,cg17071957,hsa-miR-425,hsa-miR-138,SLC44A1,SLC44A1,hsa-miR-330-3p,SMIM10L2A,ICAM5,cg26832211,TIMELESS,LINC01736,cg23477967,EZR,hsa-miR-517c_hsa-miR-519a,LINC02217,kshv-miR-K12-4-5p,HMGN2,hsa-miR-517c_hsa-miR-519a
METTL1,hsa-miR-520e,hsa-miR-181c,LGMN,YES1,SCN2B,LINC03013,hsa-miR-595,hsa-let-7g,cg04527918,hsa-miR-484,hsa-miR-152,SLC4A11,SCN2B,hsa-miR-340,TEAD2,cg13334277,hsa-miR-1305,hsa-miR-525-5p,cg23616741,cg03870261,hsa-miR-149,hsa-miR-106a_hsa-miR-17,TAC3,cg16555388,ICAM5,hsa-miR-106a_hsa-miR-17
hsa-miR-485-3p,hsa-miR-522,hsa-miR-140-5p,cg20300246,PHF19,cg21671476,hsa-miR-203,hsa-miR-331-3p,hsa-miR-1283,cg17826679,cg27016307,CHRNA2,SLC5A11,TNS3,hsa-miR-1180,hsa-miR-873,cg05668853,hsa-miR-369-3p,cg05382123,VEZF1,hsa-miR-329,COL27A1,CASC3,NRXN3,CEP83,cg05668853,cg03870261
hsa-miR-192,hsa-miR-525-5p,cg18182399,cg15895197,VSTM2L,SASH1,CHRNA2,hsa-miR-767-5p,hsa-miR-1305,cg24322623,ODC1,hsa-miR-889,SLC6A12,TAC3,hsa-miR-27a,PRELP,hsa-miR-203,cg19504245,cg11052143,cg00727590,cg18988110,SLC5A11,cg03870261,EMD,hsa-miR-153,cg05245515,hsa-miR-1266
hsa-miR-379,hsa-miR-539,FLT3LG,hsa-miR-199b-5p,TNS3,cg23477967,PHYHIP,hsa-miR-130b,hsa-miR-329,cg05382123,hsa-miR-139-5p,hsa-miR-135a,SLC6A9,SEPTIN5,hsa-miR-2114,CASC3,cg24765079,hsa-miR-15b,KANK2,cg05050341,TIMELESS,cg24670715,hsa-miR-1266,TGFB1I1,hsa-miR-448,cg02347487,LNCOC1
cg23499956,hsa-miR-490-5p,hsa-miR-432,hsa-miR-423-3p,PHYHIP,S100A4,hsa-miR-34a,hsa-miR-377,hsa-miR-181c,cg10978355,hsa-miR-126,cg00095526,SMIM10L2A,ERFE,hsa-miR-495,hsa-miR-520e,SASH1,ARK2C,YBX2,hsa-let-7i,hsa-miR-1260,cg06946880,LNCOC1,SEPTIN5,cg03389133,C22orf46P,cg11052143
hsa-miR-10a,hsa-miR-487b,hsa-miR-582-5p,hsa-miR-100,MAST3,PLK2,ZBBX,hsa-miR-31,hsa-miR-324-5p,cg06220958,cg02595219,CASC3,SMIM10L2B,RASSF2,hsa-miR-148a,hsa-miR-633,PREX1,MRAS,cg04983977,OR7A5,cg17826679,GPCPD1,cg11052143,YES1,cg20910746,hsa-miR-767-5p,cg21062347
cg17692403,hsa-miR-381,hsa-miR-525-5p,hsa-miR-34b,LGMN,HMG20B,hsa-miR-582-5p,hsa-miR-452,hsa-miR-34c-5p,cg23477967,ARK2C,hsa-miR-92b,SMIM3,PHYHIP,hsa-miR-889,cg20664201,CPM,CDH22,cg24670715,MAP4K4,cg13043509,PREX1,hsa-miR-656,VASP,hsa-miR-656,hsa-miR-520e,hsa-miR-656
cg26200585,hsa-miR-485-5p,hsa-miR-31,hsa-miR-1,OGA,cg18986273,cg14851685,hsa-miR-451,hsa-miR-148a,cg10313673,hsa-miR-424,CCDC69,SMTN,ZNF652-AS1,hsa-miR-138,ZNF704,ANKRD19P,hsa-miR-494,cg01869233,cg19884658,COL27A1,SMIM10L2A,cg21062347,LNCOC1,cg26143719,hsa-miR-873,cg20300246
hcmv-miR-UL70-3p,hsa-miR-410,kshv-miR-K12-2,ZCCHC17,PRKX,LINC00515,NRIP2,hsa-miR-34b,hsa-miR-1,cg20300246,cg16555388,hsa-miR-485-3p,SPACA6,VEZF1,hsv1-miR-H1,CHRNA2,cg27104271,hsa-miR-1266,hsa-miR-361-3p,MRAS,cg23616741,PHYHIP,cg20300246,PRR13,KIF5A,hsa-miR-433,PHF19
cg14072120,hsa-miR-423-3p,hsa-miR-148b,cg24389347,CDH22,ERFE,ERFE,hsa-miR-125a-5p,hsa-miR-98,hsa-miR-200a,cg19884658,cg22672790,SYDE1,LINC02552,hsa-miR-122,cg10313673,hsa-miR-139-5p,hsa-miR-204,CHRNA2,cg07193504,hsa-miR-24,cg05245515,hsa-miR-448,KCNJ16,cg10313673,cg01869233,hsa-miR-448
cg23579062,hsa-miR-424,hsa-miR-139-5p,cg16604516,MRAS,hsa-miR-330-3p,hsa-miR-150,hsa-miR-330-3p,hsa-miR-497,cg06637893,hsa-miR-485-3p,hsa-miR-199a-5p,SYT5,PRKX,kshv-miR-K12-4-5p,cg26832211,cg08548888,hsa-miR-99a,ITPKB,cg05973262,TEAD2,ISYNA1,PHF19,PCYOX1L,hsa-miR-220a,cg00498305,PHYHIP
cg19138960,hsa-miR-425,hsa-miR-329,RIPOR3,SPACA6,cg22585988,hsa-miR-584,hsa-miR-1246,hsa-miR-199a-5p,cg18669381,hsa-miR-99b,cg02010852,TAC3,LGMN,hsa-miR-514,hsa-miR-582-5p,NDE1,hsa-miR-433,DOCK5,TEAD2,ebv-miR-BART2-5p,OR7A5,PHYHIP,AIF1L,PCYOX1L,hsa-miR-517c_hsa-miR-519a,VEZF1
hsa-miR-199b-5p,hsa-miR-431,cg17928268,TGFB1I1,SAMD4A,hsa-miR-517c_hsa-miR-519a,cg24765079,hsa-miR-340,hsa-miR-137,hsa-miR-193b,hsa-miR-191,hsa-miR-203,TCF15,VSTM2L,hsa-miR-548j,hsa-miR-133a,MAST3,hsa-miR-10b,MPV17L2,SYT5,SMIM3,HSPA2,VEZF1,PNMA5,hsa-miR-95,CEP83,hsa-miR-767-5p
cg24623694,hsa-miR-432,cg22545356,hsa-miR-488,hsa-miR-29a,cg17253459,LINC01485,hsa-miR-1180,hsa-miR-30a,hsa-miR-24,cg14792480,MAP4K3-DT,TEAD2,LINC03013,hsa-miR-103,cg23616741,hsa-miR-517c_hsa-miR-519a,cg13547644,SASH1,hsa-miR-149,MAST3,hsa-miR-329,hsa-miR-767-5p,CHRNA2,SYT5,hsa-miR-153,SLC25A18
cg24365867,hsa-miR-433,cg20664201,hsa-miR-873,PRSS16,cg10313673,SLC30A3,hsa-miR-2114,hsa-miR-544,cg08775230,CEACAM16-AS1,hsa-miR-191,TGFB1I1,cg15984661,hsa-miR-494,hsa-miR-95,WSCD1,ISYNA1,hsa-miR-93,hsa-miR-656,hsa-miR-432,MID1IP1,SLC25A18,CACNG3,hsa-miR-335,cg22224704,cg00204262
cg08351331,hsa-miR-448,RASSF2,CPM,RUSF1,cg11052143,LINC01007,hsa-miR-495,hsa-miR-584,cg16604516,LDLRAP1,HMG20B,TGFBR3L,MARCHF8,hsa-let-7e,SLC5A11,DOCK5,hsa-miR-139-5p,DOCK1,hsa-miR-1266,hsa-miR-525-5p,hsa-miR-133a,cg00204262,MRAS,hsa-miR-133a,KIF5A,LINC01736
TCF15,hsa-miR-450b-5p,cg24910675,cg06220958,EMD,hsa-miR-487b,hsa-miR-1260,hsa-miR-30e,hcmv-miR-UL70-3p,hsa-miR-30e,hsa-miR-216a,hsa-miR-10b,TIMELESS,YBX2,hsa-miR-1979,cg25277950,hsa-miR-126,hsa-miR-133a,hsa-miR-197,TRIP10,cg07193504,hsa-miR-450b-5p,ITPRID2,cg11052143,cg23579062,hsa-miR-95,NDE1
cg24362726,hsa-miR-451,SAMD4A,MTMR10,cg24765079,cg20483374,hsa-miR-423-3p,hsa-miR-148a,hsa-miR-539,cg15789095,hsa-miR-369-3p,SYT5,TMCC3,COL27A1,hsa-miR-96,hsa-miR-152,SLC43A3,cg02595219,cg23616741,SLC5A11,PHYHIP,PRKCG,LINC01736,FZD9,LNCOC1,MAST3,hsa-miR-504
hsa-miR-133b,hsa-miR-452,SH2D5,cg06849477,SH2D5,cg06690548,hsa-miR-10a,hsa-miR-889,hsa-miR-769-3p,cg25277950,hsa-miR-651,hsa-miR-377,TMEM107,OGA,hsa-miR-525-5p,PCYOX1L,hsa-miR-199a-5p,hsa-miR-133b,PHYHIP,LINC00926,hsa-miR-149,SMTN,hsa-miR-504,PLK2,cg04451770,CCNO,cg16555388
hsa-miR-95,hsa-miR-454,cg01612158,hsa-miR-514,SMIM10L2B,SYT5,cg10313673,hsa-miR-24,hsv1-miR-H3,cg17465304,cg20028470,cg06220958,TMEM132E-DT,IQGAP1,hsa-miR-455-3p,hsa-miR-1912,EZR,CHRNA2,LINC00926,YBX2,hsa-miR-520e,cg07193504,NDE1,OR7A5,KCNJ16,cg04983977,TMEM59L
FANCC,hsa-miR-455-3p,hsa-miR-220a,cg19504245,INPP5D,cg19832721,hsa-miR-220a,hsa-miR-138,hsa-miR-383,cg06849477,hsa-miR-153,hsa-miR-410,TMEM59L,VASP,hsa-miR-92b,MAP4K4,hsa-miR-140-5p,hsa-miR-220a,NDE1,ANKRD40,hsa-miR-95,cg15780361,cg04983977,NUMBL,MID1IP1,SASH1,SMIM10L2A
hsa-miR-137,hsa-miR-484,CDK18,ANKRD19P,HIGD1B,hsa-miR-34b,kshv-miR-K12-4-5p,hsv1-miR-H1,hsa-let-7f,cg24623694,hsa-miR-873,hsa-miR-424,TNS3,SLC30A3,ebv-miR-BART2-5p,hsa-miR-410,ISYNA1,hsa-miR-191,cg07193504,hsa-miR-767-5p,hsa-miR-152,AIF1L,cg16555388,HIGD1B,cg05050341,cg16555388,SLC5A11
SH2D5,hsa-miR-485-3p,hsa-miR-190b,cg02932167,PLXNB1,ZCCHC17,hsa-miR-106b,FAM107B,hsa-miR-651,cg05232889,hsa-miR-204,hsa-miR-99b,TRIP10,TGFBR3L,hsa-miR-107,cg05382123,hsa-miR-767-5p,hsa-miR-299-5p,cg23477967,SLC43A3,cg10942056,hsa-miR-410,TMEM59L,COL27A1,WBP2,CACNG3,cg09382492
hsa-miR-1297,hsa-miR-544,hsa-miR-484,WSCD1,INPPL1,hsa-miR-500_hsa-miR-501-5p,cg02932167,hsa-miR-148b,hsa-miR-106a_hsa-miR-17,cg25982743,cg17071957,cg23579062,VASP,KLHL5,hsa-miR-361-3p,RASSF2,SLC25A18,hsa-miR-95,cg02595219,RIPOR3,NDE1,hsa-miR-369-3p,SMIM10L2A,PHF19,hsa-miR-15b,hsa-miR-21,ELP2
LNCBRM,hsa-miR-548a-3p,hsa-miR-1283,YBX2,ASCL1,hsa-miR-495,hsa-miR-199a-5p,hsa-miR-329,LINC00507,hsa-miR-451,cg00534274,hsa-miR-204,VEZF1,LY86-AS1,hsa-miR-520d-3p,CCNO,cg06690548,cg23477967,cg17506742,RHOQ,cg00727590,hsa-miR-10a,SLC5A11,DNAJC18,hsa-miR-640,PHYHIP,ITPKB
HSPA2,hsa-miR-548h,LINC02552,KIF5B,SLC38A2,hsa-miR-125a-5p,ZNF652-AS1,hsa-miR-181c,hsa-let-7b,cg04488758,AQP6,KLHL5,VSTM2L,INPPL1,hsa-miR-216a,KANK2,cg19504245,hsa-let-7i,cg18988110,hsa-miR-133b,cg23159337,hsa-miR-640,cg09382492,cg01869233,kshv-miR-K12-2,cg17253459,cg02932167
TRIP10,hsa-miR-548j,hsa-miR-99a,TMEM107,NPTXR,cg22545356,cg17928268,hsa-miR-15a,hsa-miR-582-5p,cg20483374,hsa-miR-299-5p,ADRA1D,WBP2,cg22472290,hsa-miR-374a,TMCC3,cg04983977,WBP2,cg11136562,MID1IP1,hsa-miR-30e,cg22545356,ELP2,SYT5,cg02489552,ZNF704,hsa-miR-95
hsa-miR-129-5p,hsa-miR-874,cg14600885,hsa-miR-140-5p,WSCD1,cg24322623,hsa-miR-381,hsa-miR-133a,hsa-miR-26a,cg27243140,HSPB2,cg19884658,WNT10B,SYT5,hsa-miR-454,hsa-miR-10a,SLC5A11,cg08578641,hsa-miR-106b,PCYOX1L,CHRNA2,hsa-miR-21,ITPKB,WBP2,DOCK1,cg22672790,COL27A1
CLMN,hsa-miR-885-5p,ISYNA1,cg12556134,SLC44A1,hsa-miR-885-5p,hsa-miR-138,hsa-miR-186,hsa-miR-153,cg00597076,cg15895197,cg13633560,WSCD1,OR7A5,hsa-miR-10b,CACNG3,cg05973262,cg20300246,OR7A5,hsa-miR-633,SLC43A3,FAM107B,cg02932167,CHID1,cg13633560,cg00204262,hsa-miR-24
CPM,hsa-miR-889,hsa-miR-548j,hsv1-miR-H3,MARCHF8,cg13334277,KIF5A,hsa-miR-151-5p,hsa-miR-656,cg16541031,cg03389133,cg05429895,YBX2,PLK2,hsa-miR-496,hsa-miR-656,DNAJC18,HMG20B,TEAD2,CCNO,hsa-miR-1266,cg19504245,hsa-miR-95,RUSF1,cg27146152,KCNJ16,cg23579062
hsa-miR-432,hsa-miR-891b,PIEZO2,RUSF1,ADRA1D,SMIM3,hsa-miR-33a,kshv-miR-K12-2,LGMN,cg02010852,hsa-miR-377,cg05050341,YES1,ADRA1D,hsa-miR-2054,AGPAT1,CLMN,KANK2,cg00727590,hsa-miR-361-3p,cg20483374,CEACAM16-AS1,COL27A1,ELP2,ADRA1D,hsa-miR-133b,DYNC1LI2
cg17506742,hsa-miR-92b,hsa-let-7e,HIGD1B,GIPR,LGMN,LNCOC1,hsa-miR-1266,hsa-miR-548a-3p,hsa-miR-31,cg20910746,cg17506742,ZBBX,ZNF704,hsa-miR-191,SMIM3,LINC01485,hsa-miR-520e,SLC5A11,LY86-AS1,hsa-let-7i,KIF13B,hsa-miR-24,ERFE,cg05668853,cg10313673,DOCK1
NRXN3,hsa-miR-93,cg25277950,cg21960110,cg15984661,hsa-miR-99a,hcmv-miR-UL70-3p,hsa-miR-127-3p,hsa-miR-320a,cg22585988,hsa-miR-656,hsa-miR-330-3p,ZCCHC17,cg24670715,hsa-miR-135a,hsa-miR-767-5p,AIF1L,KCNJ16,cg14600885,LINC01664,hsa-miR-181c,YBX2,kshv-miR-K12-4-5p,SLC44A1,RHOQ,RASSF2,cg23477967
hsa-miR-500_hsa-miR-501-5p,hsa-miR-95,ZNF704,cg13288195,RPL29,SMTN,cg09656934,hsa-miR-190b,hsa-miR-10b,hsa-miR-145,cg26143719,hsa-miR-145,ZNF441,ERI3,hsa-miR-518e,hsa-miR-30e,ZCCHC17,ERFE,hsa-miR-487b,hsa-miR-99b,hsa-miR-633,MAP4K4,cg23579062,TNS3,cg21062347,hsv1-miR-H8,kshv-miR-K12-2
hsa-miR-199a-5p,hsa-miR-96,hsa-miR-138,LINC00310,cg04983977,hsa-miR-1305,cg19485804,hsa-miR-101,CDK2AP1,cg26832211,cg27146152,hsa-miR-106b,ZNF652-AS1,CHRNA2,hsa-miR-1297,cg11136562,hsa-miR-525-5p,hsa-miR-335,hsa-miR-582-5p,LNCOC1,MRAS,hsa-miR-520e,DYNC1LI2,LINC02552,PADI2,TMEM59L,PCYOX1L
hsa-miR-383,hsa-miR-98,WSCD1,hsa-miR-518e,TGFBR3L,hsa-miR-1,cg13633560,hsa-miR-769-5p,ARHGEF37,TMEM132E-DT,hsa-miR-220a,cg03870261,ZNF704,cg04983977,hsa-miR-204,hsv1-miR-H8,hsa-miR-769-5p,HPCA,cg03453449,hsa-miR-10a,ZNF704,kshv-miR-K12-2,DOCK1,cg24670715,ELP2,hsa-miR-487b,cg15984661
hsa-miR-2117,hsa-miR-99a,VEZF1,GLI1,CCNO,cg06117855,SYDE1,hsa-miR-139-5p,ARRDC2,ZCCHC17,hsa-miR-143,cg02932167,cg00095526,WNT10B,A2ML1,cg27104271,hsa-miR-640,cg11136562,cg26832211,FOXO4,TMCC3,FANCC,cg23477967,RASSF2,hsa-miR-551b,cg27016307,CASC3
cg05050341,hsa-miR-99b,ICAM5,cg11504740,ZNF704,cg05668853,cg16361890,hsa-miR-1,FLT3LG,hsa-miR-346,hsa-miR-335,cg04451770,cg00174500,SMIM10L2B,ADIPOR2,hsa-miR-1260,SLC25A48,cg11052143,hsa-miR-484,hsa-miR-153,hsa-miR-767-5p,ARK2C,kshv-miR-K12-2,PHYHIP,cg15895197,cg15780361,hsa-miR-148b
